COD_DPTO,NOM_DEP,DPTOMPIO,NOMB_MPIO,CODIGO_VER,NOMBRE_VER
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148037,EL GUADUAL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148044,EL SILENCIO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148010,ALTO DEL GRAMAL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148092,PATALINARES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148012,BARRANQUILLAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148098,SABANETA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148028,CORDOBA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148108,SANTA INES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148034,EL CHORRO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148091,PARRI
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148013,BARRIAL AMARILLO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148089,PALENQUE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148058,LA BALSA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148019,CAMBRAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148068,LA MORADA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148001,ACUAPAL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148032,EL CALICHE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148093,PITAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148059,LA CALACA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148050,GRACIAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148074,LAS BALSAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148008,ALTO DE MELOS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148072,LA TOMITA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148113,TERAPICHE GUAYABILLO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148069,LA OSCURA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148009,ALTO DE RUEDAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148071,LA PITA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148101,SAN CARLOS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148070,LA PAULINA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148003,ALTERON NORTE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148095,POTOSI
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148076,LIMONES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148042,EL RETIRO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148064,LA LAJA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148118,VOLCANES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148014,BARRO BLANCO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148045,EL TOSTADO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148017,BUENA VISTA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148039,EL PEDREGAL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148046,EL VALIENTE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148057,LA AZANCHA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148104,SAN PABLO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148033,EL CAPOTE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148049,GALINDOS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148077,LOMA DE ALDANAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148110,TATI
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148080,MATA DE PLATANO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148115,TIERREROS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148040,EL PISCO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148105,SAN PEDRO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148056,LA AZAUNCHA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148011,ALTO DEL RAMAL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148078,LOMA REDONDA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148114,TIERRA NEGRA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148025,CEDRALES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148006,ALTO DE CANACHOS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148094,SAN ESTORAQUE
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148029,CULATAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148111,TATICITO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148119,ZAPOTILLO
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148079,MATA DE GUADUA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148081,MESETAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148048,ESTORAQUES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148063,LA FRIA
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148018,CACERES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148099,SALINAS
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148002,ACUAPARALES
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148065,LA MIEL
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148084,NACOPAY
25,CUNDINAMARCA,25148,CAPARRAPÍ,25148066,LOS NARAJOS
25,CUNDINAMARCA,25151,CÁQUEZA,25151015,LA ESTRELLA
25,CUNDINAMARCA,25151,CÁQUEZA,25151021,ORO PERDIDO
25,CUNDINAMARCA,25151,CÁQUEZA,25151028,RIO NEGRO SUR
25,CUNDINAMARCA,25151,CÁQUEZA,25151014,LA CHAPA
25,CUNDINAMARCA,25151,CÁQUEZA,25151003,COLORADOS
25,CUNDINAMARCA,25151,CÁQUEZA,25151009,GANCO
25,CUNDINAMARCA,25151,CÁQUEZA,25151030,SAN VICENTE
25,CUNDINAMARCA,25151,CÁQUEZA,25151007,EL TABLON
25,CUNDINAMARCA,25151,CÁQUEZA,25151013,JABONERA
25,CUNDINAMARCA,25151,CÁQUEZA,25151034,UBATOQUE
25,CUNDINAMARCA,25151,CÁQUEZA,25151006,EL PARAMO
25,CUNDINAMARCA,25151,CÁQUEZA,25151035,UBATOQUE 1
25,CUNDINAMARCA,25151,CÁQUEZA,25151004,EL CAMPIN
25,CUNDINAMARCA,25151,CÁQUEZA,25151023,PANTANO DE CARLOS
25,CUNDINAMARCA,25151,CÁQUEZA,25151012,HOYA DE SANTIAGO
25,CUNDINAMARCA,25151,CÁQUEZA,25151029,SAN JOSÉ
25,CUNDINAMARCA,25151,CÁQUEZA,25151033,TAUSUTA
25,CUNDINAMARCA,25151,CÁQUEZA,25151017,MERCADILLO
25,CUNDINAMARCA,25151,CÁQUEZA,25151027,RIO NEGRO NORTE
25,CUNDINAMARCA,25151,CÁQUEZA,25151024,PLACITAS
25,CUNDINAMARCA,25151,CÁQUEZA,25151019,MONRUTA
25,CUNDINAMARCA,25151,CÁQUEZA,25151032,TAUSA
25,CUNDINAMARCA,25151,CÁQUEZA,25151002,CENTRO
25,CUNDINAMARCA,25151,CÁQUEZA,25151016,LOS PINOS
25,CUNDINAMARCA,25151,CÁQUEZA,25151018,MERCADILLO SEGUNDO
25,CUNDINAMARCA,25151,CÁQUEZA,25151011,GIRON DE RESGUARDO
25,CUNDINAMARCA,25151,CÁQUEZA,25151005,EL CARMEN
25,CUNDINAMARCA,25151,CÁQUEZA,25151008,EL VOLADOR
25,CUNDINAMARCA,25151,CÁQUEZA,25151001,ALTO DE CRUZ
25,CUNDINAMARCA,25151,CÁQUEZA,25151020,MOYAS
25,CUNDINAMARCA,25151,CÁQUEZA,25151022,PALO GRANDE
25,CUNDINAMARCA,25151,CÁQUEZA,25151025,PONTA
25,CUNDINAMARCA,25151,CÁQUEZA,25151026,RINCON GRANDE
25,CUNDINAMARCA,25151,CÁQUEZA,25151010,GIRON DE BLANCOS
25,CUNDINAMARCA,25151,CÁQUEZA,25151031,SANTA ANA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154018,SALINAS
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154005,CASA BLANCA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154009,EL RATO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154003,APARTADERO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154013,LLANO GRANDE
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154008,CORRALEJAS
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154025,TUDELA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154007,CHEGUA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154011,LA HUERTA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154012,LA PLAYA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154001,ALISAL
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154014,MORTINO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154026,VATICO Y ESEAS
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154010,LA ESPERANZA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154016,PAPAYO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154004,BUGRE
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154006,CHARQUIRÁ
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154002,ALTO DE MESA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154019,SALITRE
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154015,NAZARETH
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154023,SANTA DORA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154017,PERQUIRA
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154024,SANTUARIO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154021,SAN ANTONIO
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154022,SAN JOSÉ
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,25154020,SAN AGUSTÍN
25,CUNDINAMARCA,25168,CHAGUANÍ,25168006,HELECHAL
25,CUNDINAMARCA,25168,CHAGUANÍ,25168004,EL RETIRO
25,CUNDINAMARCA,25168,CHAGUANÍ,25168002,CAMPO ALEGRE
25,CUNDINAMARCA,25168,CHAGUANÍ,25168010,LOMA LARGA
25,CUNDINAMARCA,25168,CHAGUANÍ,25168013,NUQUIA
25,CUNDINAMARCA,25168,CHAGUANÍ,25168011,MELGAS
25,CUNDINAMARCA,25168,CHAGUANÍ,25168003,CENTRO
25,CUNDINAMARCA,25168,CHAGUANÍ,25168005,EL RINCÓN
25,CUNDINAMARCA,25168,CHAGUANÍ,25168014,PEDREGAL
25,CUNDINAMARCA,25168,CHAGUANÍ,25168012,MONTE FRIO
25,CUNDINAMARCA,25168,CHAGUANÍ,25168008,LLANADAS
25,CUNDINAMARCA,25168,CHAGUANÍ,25168007,LA TABLA
25,CUNDINAMARCA,25168,CHAGUANÍ,25168009,LLANO DEL PLATANAL
25,CUNDINAMARCA,25168,CHAGUANÍ,25168001,BRAMADERO
25,CUNDINAMARCA,25168,CHAGUANÍ,25168015,V
25,CUNDINAMARCA,25175,CHÍA,25175005,LA BALSA
25,CUNDINAMARCA,25175,CHÍA,25175001,CERCA DE PIEDRA
25,CUNDINAMARCA,25175,CHÍA,25175004,FUSCA
25,CUNDINAMARCA,25175,CHÍA,25175003,FONQUETA
25,CUNDINAMARCA,25175,CHÍA,25175009,CALAHORRA 1
25,CUNDINAMARCA,25175,CHÍA,25175007,TIQUIZA
25,CUNDINAMARCA,25175,CHÍA,25175002,FAGUA
25,CUNDINAMARCA,25175,CHÍA,25175008,YERBABUENA
25,CUNDINAMARCA,25178,CHIPAQUE,25178003,AREA CON CONFLICTO CATASTRAL
25,CUNDINAMARCA,25178,CHIPAQUE,25178011,FRUTICAS
25,CUNDINAMARCA,25178,CHIPAQUE,25178013,LA PALMA
25,CUNDINAMARCA,25178,CHIPAQUE,25178020,POTRERO GRANDE
25,CUNDINAMARCA,25178,CHIPAQUE,25178005,CALDERITAS
25,CUNDINAMARCA,25178,CHIPAQUE,25178001,ALTO DE LA CRUZ
25,CUNDINAMARCA,25178,CHIPAQUE,25178024,SIECHA
25,CUNDINAMARCA,25178,CHIPAQUE,25178022,QUERENTE
25,CUNDINAMARCA,25178,CHIPAQUE,25178008,CORAZA
25,CUNDINAMARCA,25178,CHIPAQUE,25178014,LLANO DE CHIPAQUE
25,CUNDINAMARCA,25178,CHIPAQUE,25178016,MONE
25,CUNDINAMARCA,25178,CHIPAQUE,25178012,HOYAS
25,CUNDINAMARCA,25178,CHIPAQUE,25178009,CUMBA
25,CUNDINAMARCA,25178,CHIPAQUE,25178004,CALDERA
25,CUNDINAMARCA,25178,CHIPAQUE,25178002,ALTO DEL RAMO
25,CUNDINAMARCA,25178,CHIPAQUE,25178018,MUNAR
25,CUNDINAMARCA,25178,CHIPAQUE,25178015,MARILANDIA
25,CUNDINAMARCA,25178,CHIPAQUE,25178010,FLORES
25,CUNDINAMARCA,25178,CHIPAQUE,25178021,QUENTE
25,CUNDINAMARCA,25178,CHIPAQUE,25178006,CEREZOS CHIQUITOS
25,CUNDINAMARCA,25178,CHIPAQUE,25178019,NIZAME
25,CUNDINAMARCA,25178,CHIPAQUE,25178007,CEREZOS GRANDES
25,CUNDINAMARCA,25178,CHIPAQUE,25178023,RONDALLA
25,CUNDINAMARCA,25178,CHIPAQUE,25178017,MONGUE
25,CUNDINAMARCA,25181,CHOACHÍ,25181031,RIO BLANCO
25,CUNDINAMARCA,25181,CHOACHÍ,25181018,GUAZA
25,CUNDINAMARCA,25181,CHOACHÍ,25181006,CARRIZO
25,CUNDINAMARCA,25181,CHOACHÍ,25181028,RESGUARDO COSTADO SUR
25,CUNDINAMARCA,25181,CHOACHÍ,25181009,CHIVATE
25,CUNDINAMARCA,25181,CHOACHÍ,25181030,RESGUARDO PARTE BAJA
25,CUNDINAMARCA,25181,CHOACHÍ,25181004,BOBADILLAS
25,CUNDINAMARCA,25181,CHOACHÍ,25181013,EL RESGUARDO
25,CUNDINAMARCA,25181,CHOACHÍ,25181029,RESGUARDO PARTE ALTA
25,CUNDINAMARCA,25181,CHOACHÍ,25181003,BARRONEGRO
25,CUNDINAMARCA,25181,CHOACHÍ,25181014,EL UVAL
25,CUNDINAMARCA,25181,CHOACHÍ,25181015,FERRALARADA
25,CUNDINAMARCA,25181,CHOACHÍ,25181012,EL PULPITO
25,CUNDINAMARCA,25181,CHOACHÍ,25181022,LA VICTORIA
25,CUNDINAMARCA,25181,CHOACHÍ,25181027,QUIUZA
25,CUNDINAMARCA,25181,CHOACHÍ,25181001,AGUA DULCE
25,CUNDINAMARCA,25181,CHOACHÍ,25181016,FONTE
25,CUNDINAMARCA,25181,CHOACHÍ,25181024,LOS LAURELES
25,CUNDINAMARCA,25181,CHOACHÍ,25181010,EL CURI
25,CUNDINAMARCA,25181,CHOACHÍ,25181011,EL HATO
25,CUNDINAMARCA,25181,CHOACHÍ,25181025,MAZA
25,CUNDINAMARCA,25181,CHOACHÍ,25181023,LLANADA
25,CUNDINAMARCA,25181,CHOACHÍ,25181005,CABANA
25,CUNDINAMARCA,25181,CHOACHÍ,25181002,AGUADAS
25,CUNDINAMARCA,25181,CHOACHÍ,25181021,LA PALMA
25,CUNDINAMARCA,25181,CHOACHÍ,25181034,YERBABUENA
25,CUNDINAMARCA,25181,CHOACHÍ,25181008,CHATASUGA
25,CUNDINAMARCA,25181,CHOACHÍ,25181020,LA MESETA
25,CUNDINAMARCA,25181,CHOACHÍ,25181033,SAN FRANCISCO
25,CUNDINAMARCA,25181,CHOACHÍ,25181026,POTRERO GRANDE
25,CUNDINAMARCA,25181,CHOACHÍ,25181019,LA CAJA
25,CUNDINAMARCA,25181,CHOACHÍ,25181032,ROSARIO
25,CUNDINAMARCA,25181,CHOACHÍ,25181007,CARTAGENA
25,CUNDINAMARCA,25181,CHOACHÍ,25181017,GRANADILLO
25,CUNDINAMARCA,25183,CHOCONTÁ,25183021,TILATA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183002,BOQUERON
25,CUNDINAMARCA,25183,CHOCONTÁ,25183005,CHINATA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183016,SAUCÍO
25,CUNDINAMARCA,25183,CHOCONTÁ,25183023,VERACRUZ
25,CUNDINAMARCA,25183,CHOCONTÁ,25183010,MANACÁ
25,CUNDINAMARCA,25183,CHOCONTÁ,25183020,TEJAR
25,CUNDINAMARCA,25183,CHOCONTÁ,25183014,RETIRO DE INDIOS
25,CUNDINAMARCA,25183,CHOCONTÁ,25183017,SOATAMA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183015,SANTA BARBARA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183007,CRUCES
25,CUNDINAMARCA,25183,CHOCONTÁ,25183022,TURMAL
25,CUNDINAMARCA,25183,CHOCONTÁ,25183013,RETIRO DE BLANCOS
25,CUNDINAMARCA,25183,CHOCONTÁ,25183018,TABLÓN
25,CUNDINAMARCA,25183,CHOCONTÁ,25183006,CHINGACIO
25,CUNDINAMARCA,25183,CHOCONTÁ,25183011,MOCHILA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183003,CALIENTE
25,CUNDINAMARCA,25183,CHOCONTÁ,25183001,APOSENTOS
25,CUNDINAMARCA,25183,CHOCONTÁ,25183012,PUEBLO VIEJO
25,CUNDINAMARCA,25183,CHOCONTÁ,25183004,CAPELLANÍA
25,CUNDINAMARCA,25183,CHOCONTÁ,25183009,HATO FIERO
25,CUNDINAMARCA,25183,CHOCONTÁ,25183008,GUANGUITA
25,CUNDINAMARCA,25200,COGUA,25200010,SUSAGUA BAJA
25,CUNDINAMARCA,25200,COGUA,25200008,RINCON SANTO
25,CUNDINAMARCA,25200,COGUA,25200011,SUSAGUA ALTA
25,CUNDINAMARCA,25200,COGUA,25200003,MORTIÑO
25,CUNDINAMARCA,25200,COGUA,25200009,RODAMONTAL
25,CUNDINAMARCA,25200,COGUA,25200004,NEUSA
25,CUNDINAMARCA,25200,COGUA,25200006,PATASICA
25,CUNDINAMARCA,25200,COGUA,25200001,CARDONAL
25,CUNDINAMARCA,25200,COGUA,25200002,CASA BLANCA
25,CUNDINAMARCA,25200,COGUA,25200007,QUEBRADA HONDA
25,CUNDINAMARCA,25200,COGUA,25200005,PARAMO ALTO
25,CUNDINAMARCA,25214,COTA,25214008,SIBERIA
25,CUNDINAMARCA,25214,COTA,25214004,PARCELAS
25,CUNDINAMARCA,25214,COTA,25214007,ROZO
25,CUNDINAMARCA,25214,COTA,25214009,VUELTA GRANDE
25,CUNDINAMARCA,25214,COTA,25214002,EL ABRA
25,CUNDINAMARCA,25214,COTA,25214001,CETIME
25,CUNDINAMARCA,25214,COTA,25214005,PUEBLO VIEJO
25,CUNDINAMARCA,25214,COTA,25214003,LA MOYA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224012,LA LAGUNA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224001,ALTO DE AIRE
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224005,CARRIZAL
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224016,PEÑAS
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224003,ATRAVIESAS
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224007,EL RHUR
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224006,CHAPALA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224002,APOSENTOS
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224014,LA TOMA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224009,HATO DE ROJAS
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224018,PUEBLO VIEJO
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224010,JUAITOQUE
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224017,PEÑAS DE PALACIO
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224008,EL TABLON
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224004,BUITA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224011,LA FLORIDA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224013,LA RAMADA
25,CUNDINAMARCA,25224,CUCUNUBÁ,25224015,MEDIA LUNA
25,CUNDINAMARCA,25245,EL COLEGIO,25245026,SAN RAMON
25,CUNDINAMARCA,25245,EL COLEGIO,25245009,ENTRERIOS
25,CUNDINAMARCA,25245,EL COLEGIO,25245033,SEVILLA
25,CUNDINAMARCA,25245,EL COLEGIO,25245002,ARCADIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245013,HONDURAS
25,CUNDINAMARCA,25245,EL COLEGIO,25245003,CAMPOS
25,CUNDINAMARCA,25245,EL COLEGIO,25245036,TRINIDAD
25,CUNDINAMARCA,25245,EL COLEGIO,25245016,LA VICTORIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245008,EL TRIUNFO
25,CUNDINAMARCA,25245,EL COLEGIO,25245021,MISIONES
25,CUNDINAMARCA,25245,EL COLEGIO,25245022,PITALA
25,CUNDINAMARCA,25245,EL COLEGIO,25245004,CARMELO
25,CUNDINAMARCA,25245,EL COLEGIO,25245028,SANTA ISABEL
25,CUNDINAMARCA,25245,EL COLEGIO,25245031,SANTO DOMINGO
25,CUNDINAMARCA,25245,EL COLEGIO,25245015,LA FLECHA
25,CUNDINAMARCA,25245,EL COLEGIO,25245034,SOLEDAD
25,CUNDINAMARCA,25245,EL COLEGIO,25245020,MARSELLA
25,CUNDINAMARCA,25245,EL COLEGIO,25245029,SANTA MARTHA
25,CUNDINAMARCA,25245,EL COLEGIO,25245035,SUBIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245017,LA VIRGINIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245010,FRANCIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245027,SANTA CRUZ
25,CUNDINAMARCA,25245,EL COLEGIO,25245030,SANTA RITA
25,CUNDINAMARCA,25245,EL COLEGIO,25245006,EL PORVENIR
25,CUNDINAMARCA,25245,EL COLEGIO,25245024,SAN JOSÉ
25,CUNDINAMARCA,25245,EL COLEGIO,25245011,GRANJAS
25,CUNDINAMARCA,25245,EL COLEGIO,25245025,SAN PEDRO
25,CUNDINAMARCA,25245,EL COLEGIO,25245037,TRUJILLO
25,CUNDINAMARCA,25245,EL COLEGIO,25245012,GUACACHA
25,CUNDINAMARCA,25245,EL COLEGIO,25245032,SANTO TOMAS
25,CUNDINAMARCA,25245,EL COLEGIO,25245005,CUCUTA
25,CUNDINAMARCA,25245,EL COLEGIO,25245001,ANTIOQUIA
25,CUNDINAMARCA,25245,EL COLEGIO,25245038,ZADEN
25,CUNDINAMARCA,25245,EL COLEGIO,25245023,PRADILLA
25,CUNDINAMARCA,25245,EL COLEGIO,25245018,LAS PALMAS
25,CUNDINAMARCA,25245,EL COLEGIO,25245019,LUCERNA
25,CUNDINAMARCA,25245,EL COLEGIO,25245014,JUNCA
25,CUNDINAMARCA,25245,EL COLEGIO,25245007,EL TIGRE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258011,EL ORGANO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258010,EL ENCANTADO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258027,SABANETA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258015,GUANACAS
25,CUNDINAMARCA,25258,EL PEÑÓN,25258029,SURCHA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258012,EL RODEO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258014,GUAMAL
25,CUNDINAMARCA,25258,EL PEÑÓN,25258009,EL CORRE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258013,EL VALLE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258022,MOLINERO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258002,ANGULO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258019,JAGUAL MATECAÑA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258016,HATILLO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258024,PAUCHAL
25,CUNDINAMARCA,25258,EL PEÑÓN,25258025,PEÑONSITO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258001,AGUADA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258023,MONTE BELLO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258021,MOCHILERO
25,CUNDINAMARCA,25258,EL PEÑÓN,25258008,CURICHE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258018,INSULA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258032,TERAMA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258030,TAUCHA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258006,CHAPA ALTA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258034,TERAMITA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258033,TERAMILLA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258020,LLANO GRANDE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258004,BUNQUE
25,CUNDINAMARCA,25258,EL PEÑÓN,25258003,APOSENTOS
25,CUNDINAMARCA,25258,EL PEÑÓN,25258007,CHAPA COCU
25,CUNDINAMARCA,25258,EL PEÑÓN,25258031,TENDIDOS
25,CUNDINAMARCA,25258,EL PEÑÓN,25258017,HONDURAS
25,CUNDINAMARCA,25258,EL PEÑÓN,25258028,SAMACA
25,CUNDINAMARCA,25258,EL PEÑÓN,25258026,QUITASOL
25,CUNDINAMARCA,25258,EL PEÑÓN,25258005,CENTRO
25,CUNDINAMARCA,25260,EL ROSAL,25260010,SAN ANTONIO
25,CUNDINAMARCA,25260,EL ROSAL,25260005,EL RODEO
25,CUNDINAMARCA,25260,EL ROSAL,25260006,LA CUESTA
25,CUNDINAMARCA,25260,EL ROSAL,25260003,CRUZ VERDE
25,CUNDINAMARCA,25260,EL ROSAL,25260004,EL CAUCHO
25,CUNDINAMARCA,25260,EL ROSAL,25260001,BUENAVISTA
25,CUNDINAMARCA,25260,EL ROSAL,25260009,LA PIÑUELA
25,CUNDINAMARCA,25260,EL ROSAL,25260007,LA HONDURA CHINGAFRIO
25,CUNDINAMARCA,25260,EL ROSAL,25260012,TIBAGOTA
25,CUNDINAMARCA,25260,EL ROSAL,25260008,LA HONDURA TIBAGOTA
25,CUNDINAMARCA,25260,EL ROSAL,25260002,CAMPO ALEGRE
25,CUNDINAMARCA,25260,EL ROSAL,25260011,SANTA BARBARA
25,CUNDINAMARCA,25269,FACATATIVÁ,25269003,EL CORZO
25,CUNDINAMARCA,25269,FACATATIVÁ,25269011,PUEBLO VIEJO
25,CUNDINAMARCA,25269,FACATATIVÁ,25269006,LOS MANZANOS
25,CUNDINAMARCA,25269,FACATATIVÁ,25269009,PASO ANCHO
25,CUNDINAMARCA,25269,FACATATIVÁ,25269013,TIERRA GRATA
25,CUNDINAMARCA,25269,FACATATIVÁ,25269010,PRADO
25,CUNDINAMARCA,25269,FACATATIVÁ,25269002,CUATRO ESQUINAS DE BERMEO
25,CUNDINAMARCA,25269,FACATATIVÁ,25269014,TIERRA MORADA
25,CUNDINAMARCA,25269,FACATATIVÁ,25269005,LA TRIBUNA
25,CUNDINAMARCA,25269,FACATATIVÁ,25269012,SAN RAFAEL
